Date,Time,Temperature(°C),Interval
28-03-2025,13:06:06,26.20,10 min
28-03-2025,13:16:06,26.13,10 min
28-03-2025,13:26:06,26.21,10 min
28-03-2025,13:36:06,26.21,10 min
28-03-2025,13:46:06,26.21,10 min
28-03-2025,13:56:06,26.17,10 min
28-03-2025,14:06:06,26.20,10 min
28-03-2025,14:16:06,26.04,10 min
28-03-2025,14:26:06,26.13,10 min
28-03-2025,14:36:06,26.05,10 min
28-03-2025,14:46:06,26.21,10 min
28-03-2025,14:56:06,25.89,10 min
28-03-2025,15:06:06,26.21,10 min
28-03-2025,15:16:06,26.21,10 min
28-03-2025,15:26:06,26.21,10 min
28-03-2025,15:36:06,26.20,10 min
28-03-2025,15:46:06,26.21,10 min
28-03-2025,15:56:06,26.06,10 min
28-03-2025,16:06:06,26.21,10 min
28-03-2025,16:16:06,26.22,10 min
28-03-2025,16:26:06,25.73,10 min
28-03-2025,16:36:06,26.04,10 min
28-03-2025,16:46:06,26.21,10 min
28-03-2025,16:56:06,26.21,10 min
28-03-2025,17:06:06,26.21,10 min
28-03-2025,17:16:06,26.21,10 min
28-03-2025,17:26:06,26.21,10 min
28-03-2025,17:36:06,26.21,10 min
28-03-2025,17:46:06,26.21,10 min
28-03-2025,17:56:06,26.21,10 min
28-03-2025,18:06:06,26.21,10 min
28-03-2025,18:16:06,26.21,10 min
28-03-2025,18:26:06,26.21,10 min
28-03-2025,18:36:06,26.21,10 min
28-03-2025,18:46:06,26.05,10 min
28-03-2025,18:56:06,25.88,10 min
28-03-2025,19:06:06,26.20,10 min
28-03-2025,19:16:06,26.21,10 min
28-03-2025,19:26:06,26.05,10 min
28-03-2025,19:36:06,26.21,10 min
28-03-2025,19:46:06,26.21,10 min
28-03-2025,19:56:06,26.20,10 min
28-03-2025,20:06:06,26.21,10 min
28-03-2025,20:16:06,26.20,10 min
28-03-2025,20:26:06,26.20,10 min
28-03-2025,20:36:06,26.21,10 min
28-03-2025,20:46:06,25.89,10 min
28-03-2025,20:56:06,26.21,10 min
28-03-2025,21:06:06,26.21,10 min
28-03-2025,21:16:06,26.21,10 min
28-03-2025,21:26:06,26.21,10 min
28-03-2025,21:36:06,26.20,10 min
28-03-2025,21:46:06,26.21,10 min
28-03-2025,21:56:06,26.05,10 min
28-03-2025,22:06:06,26.21,10 min
28-03-2025,22:16:06,26.21,10 min
28-03-2025,22:26:06,26.21,10 min
28-03-2025,22:36:06,26.17,10 min
28-03-2025,22:46:06,26.21,10 min
28-03-2025,22:56:06,26.13,10 min
28-03-2025,23:06:06,26.21,10 min
28-03-2025,23:16:06,26.21,10 min
28-03-2025,23:26:06,26.21,10 min
28-03-2025,23:36:06,26.13,10 min
28-03-2025,23:46:06,26.21,10 min
28-03-2025,23:56:06,25.89,10 min
29-03-2025,00:06:06,26.10,10 min
29-03-2025,00:16:06,26.22,10 min
29-03-2025,00:26:06,26.18,10 min
29-03-2025,00:36:06,26.18,10 min
29-03-2025,00:46:06,26.22,10 min
29-03-2025,00:56:06,26.22,10 min
29-03-2025,01:06:06,26.22,10 min
29-03-2025,01:16:06,26.14,10 min
29-03-2025,01:26:06,25.90,10 min
29-03-2025,01:36:06,26.18,10 min
29-03-2025,01:46:06,26.22,10 min
29-03-2025,01:56:06,26.22,10 min
29-03-2025,02:06:06,26.22,10 min
29-03-2025,02:16:06,26.22,10 min
29-03-2025,02:26:06,26.23,10 min
29-03-2025,02:36:06,26.23,10 min
29-03-2025,02:46:06,26.22,10 min
29-03-2025,02:56:06,26.22,10 min
29-03-2025,03:06:06,26.07,10 min
29-03-2025,03:16:06,26.22,10 min
29-03-2025,03:26:06,26.18,10 min
29-03-2025,03:36:06,26.22,10 min
29-03-2025,03:46:06,26.18,10 min
29-03-2025,03:56:06,25.98,10 min
29-03-2025,04:06:06,26.21,10 min
29-03-2025,04:16:06,26.22,10 min
29-03-2025,04:26:06,26.22,10 min
29-03-2025,04:36:06,26.21,10 min
29-03-2025,04:46:06,26.22,10 min
29-03-2025,04:56:06,26.18,10 min
29-03-2025,05:06:06,26.06,10 min
29-03-2025,05:16:06,26.06,10 min
29-03-2025,05:26:06,26.22,10 min
29-03-2025,05:36:06,26.19,10 min
29-03-2025,05:46:06,26.17,10 min
29-03-2025,05:56:06,26.20,10 min
29-03-2025,06:06:06,26.22,10 min
29-03-2025,06:16:06,26.22,10 min
29-03-2025,06:26:06,26.22,10 min
29-03-2025,06:36:06,26.18,10 min
29-03-2025,06:46:06,26.10,10 min
29-03-2025,06:56:06,26.07,10 min
29-03-2025,07:06:06,26.22,10 min
29-03-2025,07:16:06,26.18,10 min
29-03-2025,07:26:06,26.07,10 min
29-03-2025,07:36:06,26.07,10 min
29-03-2025,07:46:06,26.18,10 min
29-03-2025,07:56:06,26.23,10 min
29-03-2025,08:06:06,26.23,10 min
29-03-2025,08:16:06,26.23,10 min
29-03-2025,08:26:06,26.22,10 min
29-03-2025,08:36:06,26.14,10 min
29-03-2025,08:46:06,26.22,10 min
29-03-2025,08:56:06,26.22,10 min
29-03-2025,09:06:06,26.13,10 min
29-03-2025,09:16:06,26.21,10 min
29-03-2025,09:26:06,26.18,10 min
29-03-2025,09:36:06,26.20,10 min
29-03-2025,09:46:06,25.89,10 min
29-03-2025,09:56:06,26.21,10 min
29-03-2025,10:06:06,26.21,10 min
29-03-2025,10:16:06,26.21,10 min
29-03-2025,10:26:06,26.21,10 min
29-03-2025,10:36:06,26.21,10 min
29-03-2025,10:46:06,26.21,10 min
29-03-2025,10:56:06,26.05,10 min
29-03-2025,11:06:06,26.21,10 min
29-03-2025,11:16:06,26.21,10 min
29-03-2025,11:26:06,26.21,10 min
29-03-2025,11:36:06,26.20,10 min
29-03-2025,11:46:06,26.04,10 min
29-03-2025,11:56:06,26.20,10 min
29-03-2025,12:06:06,26.04,10 min
29-03-2025,12:16:06,26.12,10 min
29-03-2025,12:26:06,26.04,10 min
29-03-2025,12:36:06,26.20,10 min
29-03-2025,12:46:06,26.20,10 min
29-03-2025,12:56:06,25.96,10 min
29-03-2025,13:06:06,26.16,10 min
29-03-2025,13:16:06,26.10,10 min
29-03-2025,13:26:06,26.19,10 min
29-03-2025,13:36:06,26.19,10 min
29-03-2025,13:46:06,26.18,10 min
29-03-2025,13:56:06,26.19,10 min
29-03-2025,14:06:06,26.19,10 min
29-03-2025,14:16:06,26.18,10 min
29-03-2025,14:26:06,26.11,10 min
29-03-2025,14:36:06,26.19,10 min
29-03-2025,14:46:06,26.19,10 min
29-03-2025,14:56:06,26.18,10 min
29-03-2025,15:06:06,26.18,10 min
29-03-2025,15:16:06,26.18,10 min
29-03-2025,15:26:06,26.10,10 min
29-03-2025,15:36:06,26.10,10 min
29-03-2025,15:46:06,26.18,10 min
29-03-2025,15:56:06,26.18,10 min
29-03-2025,16:06:06,26.18,10 min
29-03-2025,16:16:06,26.17,10 min
29-03-2025,16:26:06,26.18,10 min
29-03-2025,16:36:06,26.18,10 min
29-03-2025,16:46:06,26.17,10 min
29-03-2025,16:56:06,26.18,10 min
29-03-2025,17:06:06,26.18,10 min
29-03-2025,17:16:06,26.18,10 min
29-03-2025,17:26:06,26.18,10 min
29-03-2025,17:36:06,26.18,10 min
29-03-2025,17:46:06,26.17,10 min
29-03-2025,17:56:06,26.17,10 min
29-03-2025,18:06:06,26.18,10 min
29-03-2025,18:16:06,26.02,10 min
29-03-2025,18:26:06,26.17,10 min
29-03-2025,18:36:06,26.18,10 min
29-03-2025,18:46:06,26.18,10 min
29-03-2025,18:56:06,26.18,10 min
29-03-2025,19:06:06,26.18,10 min
29-03-2025,19:16:06,26.18,10 min
29-03-2025,19:26:06,26.19,10 min
29-03-2025,19:36:06,26.19,10 min
29-03-2025,19:46:06,26.19,10 min
29-03-2025,19:56:06,26.19,10 min
29-03-2025,20:06:06,26.19,10 min
29-03-2025,20:16:06,26.19,10 min
29-03-2025,20:26:06,26.20,10 min
29-03-2025,20:36:06,26.19,10 min
29-03-2025,20:46:06,26.19,10 min
29-03-2025,20:56:06,26.20,10 min
29-03-2025,21:06:06,26.20,10 min
29-03-2025,21:16:06,26.20,10 min
29-03-2025,21:26:06,26.20,10 min
29-03-2025,21:36:06,26.20,10 min
29-03-2025,21:46:06,26.20,10 min
29-03-2025,21:56:06,25.88,10 min
29-03-2025,22:06:06,26.20,10 min
29-03-2025,22:16:06,26.20,10 min
29-03-2025,22:26:06,26.16,10 min
29-03-2025,22:36:06,26.21,10 min
29-03-2025,22:46:06,26.04,10 min
29-03-2025,22:56:06,26.20,10 min
29-03-2025,23:06:06,26.20,10 min
29-03-2025,23:16:06,26.16,10 min
29-03-2025,23:26:06,26.20,10 min
29-03-2025,23:36:06,26.20,10 min
29-03-2025,23:46:06,26.20,10 min
29-03-2025,23:56:06,26.20,10 min
29-03-2025,00:06:06,26.20,10 min
29-03-2025,00:16:06,26.19,10 min
29-03-2025,00:26:06,26.20,10 min
29-03-2025,00:36:06,26.17,10 min
29-03-2025,00:46:06,26.08,10 min
29-03-2025,00:56:06,26.19,10 min
29-03-2025,01:06:06,26.17,10 min
29-03-2025,01:16:06,26.19,10 min
29-03-2025,01:26:06,26.19,10 min
29-03-2025,01:36:06,26.19,10 min
29-03-2025,01:46:06,26.19,10 min
29-03-2025,01:56:06,26.19,10 min
29-03-2025,02:06:06,26.02,10 min
29-03-2025,02:16:06,26.19,10 min
29-03-2025,02:26:06,26.11,10 min
29-03-2025,02:36:06,26.19,10 min
29-03-2025,02:46:06,26.19,10 min
29-03-2025,02:56:06,26.19,10 min
29-03-2025,03:06:06,26.19,10 min
29-03-2025,03:16:06,26.19,10 min
29-03-2025,03:26:06,26.19,10 min
29-03-2025,03:36:06,26.18,10 min
29-03-2025,03:46:06,26.19,10 min
29-03-2025,03:56:06,26.19,10 min
29-03-2025,04:06:06,26.03,10 min
29-03-2025,04:16:06,26.19,10 min
29-03-2025,04:26:06,26.18,10 min
29-03-2025,04:36:06,26.19,10 min
29-03-2025,04:46:06,26.10,10 min
29-03-2025,04:56:06,26.19,10 min
29-03-2025,05:06:06,26.18,10 min
29-03-2025,05:16:06,25.85,10 min
29-03-2025,05:26:06,26.19,10 min
29-03-2025,05:36:06,26.18,10 min
29-03-2025,05:46:06,26.18,10 min
29-03-2025,05:56:06,26.16,10 min
